"landstat_id","landstat_name_wmo","landstat_lat","landstat_lon","stationRow","sector","sector_latitude","sector_longitude","postcodeRow"
3355,"Church Fenton",53.84,-1.2,14,"BD7 3",53.7819448648252,-1.78064293786014,10313
3355,"Church Fenton",53.84,-1.2,14,"BD7 2",53.7880185114537,-1.78770178770258,10314
3355,"Church Fenton",53.84,-1.2,14,"BD6 3",53.7682272441049,-1.79685088263665,10315
3355,"Church Fenton",53.84,-1.2,14,"BD7 1",53.7906609142394,-1.76687118384655,10316
3355,"Church Fenton",53.84,-1.2,14,"BD6 2",53.7588806073064,-1.79149463667754,10317
3355,"Church Fenton",53.84,-1.2,14,"BD6 1",53.7655528413349,-1.76929943879096,10318
3355,"Church Fenton",53.84,-1.2,14,"BD5 9",53.7754376558395,-1.76965264100267,10319
3355,"Church Fenton",53.84,-1.2,14,"BD5 8",53.7728304090042,-1.75151629970127,10320
3355,"Church Fenton",53.84,-1.2,14,"BD5 0",53.7854935406291,-1.7595365796376,10321
3355,"Church Fenton",53.84,-1.2,14,"BD5 5",53.7787325446249,-1.75575757486383,10322
3355,"Church Fenton",53.84,-1.2,14,"BD5 7",53.7797934528393,-1.75664691834442,10323
3355,"Church Fenton",53.84,-1.2,14,"BD4 9",53.7747952624323,-1.7168741917603,10324
3355,"Church Fenton",53.84,-1.2,14,"BD4 8",53.7865770631323,-1.71849536597314,10325
3355,"Church Fenton",53.84,-1.2,14,"BD4 7",53.7820818536154,-1.73915691448863,10326
3355,"Church Fenton",53.84,-1.2,14,"BD4 6",53.7641899117629,-1.72281691864963,10327
3355,"Church Fenton",53.84,-1.2,14,"BD4 0",53.7734972118344,-1.70192569660815,10328
